generation fossil hard coal,price actual,generation hydro pumped storage consumption,generation fossil hard coal ewm,price actual ewm,generation hydro pumped storage consumption ewm,generation other renewable,generation other ewm,generation other renewable ewm,generation fossil oil ewm
7380.0,74.0,9.0,7366.619821447159,74.19348976672183,63.73541982943601,71.0,87.27404789111746,69.4782138798106,421.32533412288063
7409.0,72.86,0.0,7387.809910723579,73.52674488336092,31.86770991471801,73.0,88.63702394555872,71.2391069399053,423.1626670614403
7403.0,69.68,72.0,7395.40495536179,71.60337244168046,51.933854957359,76.0,88.31851197277936,73.61955346995265,421.58133353072014
7314.0,68.36,83.0,7354.702477680895,69.98168622084023,67.46692747867951,72.0,83.15925598638968,72.80977673497632,415.7906667653601
7246.0,71.77,83.0,7300.351238840447,70.8758431104201,75.23346373933975,76.0,81.57962799319483,74.40488836748816,421.89533338268006
6732.0,77.55,72.0,7016.175619420224,74.21292155521004,73.61673186966988,75.0,83.28981399659742,74.70244418374408,424.94766669134
6632.0,78.67,0.0,6824.087809710112,76.44146077760502,36.80836593483494,79.0,87.14490699829871,76.85122209187205,431.97383334567
6937.0,78.46,0.0,6880.543904855056,77.4507303888025,18.40418296741747,77.0,88.07245349914936,76.92561104593602,427.48691667283504
7119.0,78.1,60.0,6999.771952427528,77.77536519440125,39.202091483708735,74.0,87.03622674957468,75.46280552296801,427.2434583364175
7025.0,70.98,190.0,7012.385976213764,74.37768259720062,114.60104574185436,76.0,87.01811337478733,75.731402761484,428.12172916820873
7088.0,62.14,300.0,7050.192988106882,68.25884129860032,207.3005228709272,74.0,87.50905668739367,74.865701380742,427.5608645841044
4352.0,60.35,753.0,5701.096494053441,64.30442064930016,480.1502614354636,71.0,85.25452834369683,72.932850690371,319.2804322920522
3416.0,54.98,896.0,4558.548247026721,59.64221032465008,688.0751307177318,71.0,84.12726417184842,71.9664253451855,265.1402161460261
2719.0,53.36,1176.0,3638.77412351336,56.50110516232504,932.037565358866,70.0,83.56363208592421,70.98321267259274,238.07010807301305
2553.0,52.62,1799.0,3095.88706175668,54.56055258116252,1365.518782679433,63.0,83.2818160429621,66.99160633629637,224.03505403650647
2460.0,49.17,2226.0,2777.94353087834,51.865276290581264,1795.7593913397163,63.0,83.64090802148105,64.99580316814819,209.01752701825325
2335.0,47.97,2285.0,2556.4717654391698,49.91763814529063,2040.3796956698584,64.0,83.82045401074052,64.4979015840741,204.50876350912665
2187.0,49.1,2289.0,2371.735882719585,49.50881907264532,2164.689847834929,64.0,84.41022700537026,64.24895079203705,206.75438175456333
1855.0,49.91,2324.0,2113.3679413597924,49.70940953632265,2244.3449239174643,61.0,84.70511350268512,62.624475396018525,208.8771908772817
1779.0,51.53,2497.0,1946.183970679896,50.61970476816133,2370.672461958732,62.0,84.35255675134256,62.31223769800926,209.93859543864085
1869.0,55.87,2946.0,1907.591985339948,53.24485238408066,2658.336230979366,63.0,83.67627837567127,62.65611884900463,210.9692977193204
1811.0,55.81,2892.0,1859.295992669974,54.52742619204033,2775.1681154896837,61.0,82.83813918783564,61.82805942450232,211.4846488596602
1847.0,54.7,2570.0,1853.147996334987,54.61371309602016,2672.5840577448416,62.0,82.41906959391781,61.91402971225116,212.2423244298301
1910.0,52.89,2604.0,1881.5739981674933,53.75185654801008,2638.292028872421,63.0,82.2095347969589,62.45701485612558,212.62116221491505
1928.0,54.58,2204.0,1904.7869990837469,54.16592827400504,2421.1460144362104,62.0,81.60476739847945,62.22850742806279,212.31058110745752
1857.0,54.82,1879.0,1880.893499541873,54.49296413700252,2150.073007218105,60.0,81.30238369923973,61.11425371403139,212.6552905537288
1899.0,52.08,1965.0,1889.9467497709363,53.28648206850126,2057.5365036090525,62.0,81.65119184961986,61.557126857015696,211.8276452768644
1859.0,52.05,1934.0,1874.4733748854685,52.66824103425063,1995.7682518045265,60.0,81.82559592480993,60.77856342850785,210.91382263843215
1982.0,55.59,1284.0,1928.236687442734,54.12912051712532,1639.8841259022631,62.0,82.41279796240497,61.389281714253926,210.4569113192161
2327.0,77.6,453.0,2127.618343721367,65.86456025856265,1046.4420629511314,69.0,82.70639898120248,65.19464085712696,210.72845565960804
2424.0,80.36,140.0,2275.809171860684,73.11228012928132,593.2210314755657,69.0,83.35319949060124,67.09732042856348,212.364227829804
2193.0,82.29,149.0,2234.404585930342,77.70114006464067,371.11051573778286,70.0,83.67659974530062,68.54866021428174,212.682113914902
2114.0,82.47,460.0,2174.202292965171,80.08557003232033,415.5552578688914,69.0,83.83829987265031,68.77433010714087,213.341056957451
1960.0,78.06,673.0,2067.1011464825856,79.07278501616017,544.2776289344457,68.0,83.91914993632516,68.38716505357044,213.1705284787255
1727.0,70.13,1168.0,1897.0505732412928,74.60139250808008,856.1388144672228,69.0,84.45957496816257,68.69358252678522,209.58526423936277
7023.0,60.81,290.0,4460.025286620647,67.70569625404005,573.0694072336114,67.0,86.72978748408129,67.84679126339262,305.29263211968134
7141.0,58.27,499.0,5800.512643310323,62.98784812702003,536.0347036168057,66.0,87.86489374204064,66.92339563169631,345.6463160598407
7128.0,53.65,686.0,6464.256321655162,58.31892406351001,611.0173518084029,65.0,87.93244687102032,65.96169781584815,362.8231580299204
7102.0,51.95,771.0,6783.12816082758,55.13446203175501,691.0086759042015,66.0,88.46622343551016,65.98084890792407,370.4115790149602
7019.0,51.4,854.0,6901.06408041379,53.2672310158775,772.5043379521007,66.0,89.23311171775508,65.99042445396204,372.70578950748006
7060.0,52.93,712.0,6980.532040206896,53.098615507938746,742.2521689760504,67.0,89.61655585887755,66.49521222698101,375.35289475374
7071.0,58.8,405.0,7025.766020103448,55.94930775396937,573.6260844880252,66.0,89.80827792943877,66.2476061134905,377.17644737687
7159.0,70.52,34.0,7092.383010051724,63.23465387698468,303.8130422440126,67.0,90.90413896471938,66.62380305674526,388.088223688435
7140.0,75.72,2.0,7116.191505025862,69.47732693849234,152.9065211220063,66.0,94.45206948235968,66.31190152837263,402.5441118442175
7148.0,81.92,48.0,7132.095752512931,75.69866346924617,100.45326056100316,63.0,100.22603474117984,64.65595076418631,406.77205592210873
7389.0,74.35,2.0,7260.547876256465,75.02433173462308,51.22663028050157,68.0,98.11301737058992,66.32797538209316,419.8860279610544
7273.0,62.43,38.0,7266.773938128233,68.72716586731154,44.61331514025079,75.0,93.55650868529496,70.66398769104657,426.9430139805272
6070.0,55.61,632.0,6668.386969064117,62.16858293365577,338.30665757012537,65.0,87.27825434264747,67.83199384552329,350.9715069902636
5834.0,52.54,1460.0,6251.193484532058,57.35429146682789,899.1533287850627,63.0,84.63912717132374,65.41599692276165,310.4857534951318
5456.0,50.97,2013.0,5853.596742266029,54.16214573341394,1456.0766643925313,65.0,82.31956358566187,65.20799846138083,290.2428767475659
5421.0,49.57,2479.0,5637.298371133014,51.86607286670697,1967.5383321962656,65.0,81.65978179283093,65.10399923069042,280.1214383737829
5325.0,48.74,2608.0,5481.149185566507,50.30303643335348,2287.7691660981327,63.0,82.32989089641546,64.05199961534521,277.06071918689145
5466.0,49.56,2466.0,5473.574592783254,49.93151821667674,2376.8845830490664,65.0,82.66494544820773,64.5259998076726,275.5303595934457
5735.0,53.96,1181.0,5604.287296391627,51.94575910833837,1778.9422915245332,65.0,82.83247272410387,64.7629999038363,276.26517979672286
6706.0,65.89,134.0,6155.1436481958135,58.91787955416919,956.4711457622666,63.0,83.41623636205193,63.88149995191815,282.1325898983614
7228.0,73.97,0.0,6691.571824097907,66.4439397770846,478.2355728811333,64.0,84.20811818102597,63.94074997595908,308.0662949491807
7103.0,78.25,1.0,6897.285912048954,72.3469698885423,239.61778644056665,64.0,84.10405909051298,63.97037498797954,321.53314747459035
7075.0,83.44,0.0,6986.142956024477,77.89348494427115,119.80889322028332,63.0,84.05202954525649,63.48518749398977,329.7665737372952
6823.0,81.74,47.0,6904.571478012238,79.81674247213557,83.40444661014166,64.0,81.02601477262824,63.742593746994885,332.3832868686476
6933.0,78.22,1.0,6918.785739006119,79.0183712360678,42.20222330507083,69.0,79.01300738631411,66.37129687349744,340.6916434343238
7080.0,74.18,0.0,6999.392869503059,76.5991856180339,21.101111652535412,76.0,77.50650369315706,71.18564843674872,346.8458217171619
7024.0,69.45,2.0,7011.6964347515295,73.02459280901695,11.550555826267708,75.0,77.25325184657854,73.09282421837436,348.42291085858096
7030.0,69.58,0.0,7020.848217375765,71.30229640450847,5.775277913133854,76.0,79.12662592328927,74.54641210918717,348.7114554292905
7022.0,72.97,81.0,7021.424108687883,72.13614820225423,43.38763895656693,76.0,81.06331296164464,75.27320605459359,353.35572771464524
7085.0,75.59,1.0,7053.212054343941,73.86307410112713,22.193819478283466,77.0,82.03165648082232,76.13660302729679,357.1778638573226
7068.0,86.26,0.0,7060.606027171971,80.06153705056357,11.096909739141733,76.0,83.01582824041117,76.0683015136484,358.0889319286613
7241.0,88.57,0.0,7150.803013585985,84.31576852528178,5.5484548695708655,81.0,83.00791412020558,78.5341507568242,354.04446596433064
7257.0,87.32,0.0,7203.901506792992,85.81788426264089,2.7742274347854328,79.0,83.00395706010279,78.7670753784121,352.0222329821653
7231.0,77.41,0.0,7217.450753396496,81.61394213132044,1.3871137173927164,75.0,81.50197853005139,76.88353768920605,351.01111649108265
7192.0,67.0,90.0,7204.7253766982485,74.30697106566022,45.69355685869636,76.0,80.7509892650257,76.44176884460302,348.5055582455413
6948.0,60.23,771.0,7076.362688349124,67.26848553283011,408.3467784293482,71.0,80.37549463251284,73.72088442230151,317.7527791227707
6121.0,54.69,964.0,6598.681344174562,60.979242766415055,686.1733892146741,71.0,80.18774731625642,72.36044221115075,299.87638956138534
5281.0,53.88,1264.0,5939.840672087281,57.42962138320753,975.086694607337,72.0,80.09387365812822,72.18022110557538,291.4381947806927
5202.0,53.19,1868.0,5570.92033604364,55.309810691603765,1421.5433473036685,71.0,80.04693682906411,71.59011055278769,287.21909739034635
5267.0,52.57,1966.0,5418.96016802182,53.93990534580188,1693.771673651834,71.0,80.02346841453206,71.29505527639384,283.6095486951732
5587.0,57.13,1922.0,5502.98008401091,55.53495267290094,1807.885836825917,72.0,80.01173420726603,71.64752763819692,280.3047743475866
6404.0,70.06,935.0,5953.490042005455,62.79747633645047,1371.4429184129583,71.0,80.00586710363302,71.32376381909846,280.6523871737933
7072.0,76.53,8.0,6512.745021002727,69.66373816822524,689.7214592064793,70.0,82.00293355181651,70.66188190954924,302.32619358689664
7498.0,83.97,0.0,7005.372510501364,76.81686908411262,344.86072960323963,71.0,86.00146677590826,70.83094095477462,322.6630967934483
7571.0,92.24,1.0,7288.186255250682,84.52843454205632,172.93036480161982,70.0,89.00073338795413,70.41547047738732,333.83154839672414
7581.0,97.95,0.0,7434.593127625341,91.23921727102817,86.46518240080991,70.0,90.00036669397707,70.20773523869366,340.4157741983621
7230.0,94.52,0.0,7332.296563812671,92.87960863551407,43.23259120040496,72.0,90.00018334698854,71.10386761934683,345.70788709918105
7472.0,86.31,0.0,7402.148281906335,89.59480431775704,21.61629560020248,75.0,89.00009167349427,73.05193380967341,348.8539435495905
7568.0,79.91,1.0,7485.074140953167,84.75240215887851,11.30814780010124,73.0,88.00004583674713,73.02596690483671,353.9269717747953
7573.0,76.06,0.0,7529.037070476584,80.40620107943926,5.654073900050619,71.0,85.50002291837356,72.01298345241835,357.9634858873976
7557.0,75.64,0.0,7543.018535238292,78.02310053971962,2.8270369500253096,73.0,82.25001145918678,72.50649172620918,358.9817429436988
7568.0,77.09,0.0,7555.509267619146,77.55655026985981,1.4135184750126548,76.0,81.6250057295934,74.25324586310458,355.4908714718494
7593.0,79.62,0.0,7574.254633809573,78.58827513492992,0.7067592375063274,76.0,84.8125028647967,75.12662293155229,353.7454357359248
7589.0,88.06,0.0,7581.627316904786,83.32413756746496,0.3533796187531637,75.0,86.90625143239835,75.06331146577614,353.3727178679624
7602.0,88.75,0.0,7591.813658452393,86.03706878373248,0.1766898093765818,80.0,84.45312571619917,77.53165573288807,354.6863589339812
7578.0,86.91,0.0,7584.906829226196,86.47353439186624,0.0883449046882909,80.0,84.22656285809958,78.76582786644403,354.8431794669906
7560.0,79.91,0.0,7572.453414613098,83.19176719593312,0.0441724523441454,80.0,87.11328142904979,79.38291393322201,350.9215897334953
7474.0,70.11,0.0,7523.226707306549,76.65088359796655,0.0220862261720727,79.0,84.55664071452489,79.19145696661101,348.4607948667476
6948.0,59.27,33.0,7235.613353653274,67.96044179898328,16.511043113086036,78.0,82.27832035726244,78.5957284833055,343.7303974333738
6296.0,49.14,878.0,6765.806676826637,58.55022089949164,447.25552155654304,72.0,81.13916017863122,75.29786424165275,314.8651987166869
5599.0,45.38,2130.0,6182.403338413318,51.96511044974582,1288.6277607782715,72.0,80.56958008931561,73.64893212082637,295.43259935834345
4801.0,43.68,2655.0,5491.701669206659,47.822555224872914,1971.813880389136,72.0,79.7847900446578,72.82446606041319,294.2162996791717
4487.0,42.49,3060.0,4989.3508346033295,45.156277612436455,2515.906940194568,73.0,79.8923950223289,72.9122330302066,295.10814983958585
4427.0,40.7,3124.0,4708.175417301665,42.92813880621823,2819.953470097284,71.0,79.94619751116446,71.9561165151033,294.5540749197929
4933.0,41.48,2926.0,4820.587708650833,42.20406940310912,2872.976735048642,68.0,79.47309875558223,69.97805825755165,295.77703745989646
5435.0,46.24,1776.0,5127.793854325417,44.22203470155456,2324.488367524321,70.0,78.7365493777911,69.98902912877583,297.38851872994826
6129.0,56.67,260.0,5628.396927162708,50.44601735077728,1292.2441837621604,70.0,80.86827468889555,69.99451456438791,300.19425936497413
6488.0,69.9,0.0,6058.198463581354,60.17300867538864,646.1220918810802,70.0,80.43413734444778,69.99725728219396,320.5971296824871
6525.0,76.22,0.0,6291.599231790677,68.19650433769432,323.0610459405401,71.0,68.71706867222389,70.49862864109699,332.79856484124355
6524.0,79.18,1.0,6407.799615895338,73.68825216884716,162.03052297027006,72.0,62.35853433611194,71.24931432054849,338.8992824206218
6312.0,77.66,0.0,6359.89980794767,75.67412608442358,81.01526148513503,75.0,58.17926716805597,73.12465716027424,350.4496412103109
6248.0,70.25,79.0,6303.949903973835,72.96206304221178,80.00763074256751,73.0,58.58963358402799,73.06232858013712,356.22482060515546
6270.0,57.96,1.0,6286.974951986917,65.4610315211059,40.50381537128376,74.0,66.79481679201399,73.53116429006856,359.6124103025777
6044.0,54.4,190.0,6165.487475993459,59.93051576055295,115.25190768564188,74.0,72.397408396007,73.76558214503427,360.8062051512889
6075.0,53.87,266.0,6120.24373799673,56.90025788027647,190.62595384282093,72.0,75.6987041980035,72.88279107251714,360.4031025756444
6046.0,57.8,195.0,6083.121868998365,57.35012894013824,192.81297692141047,74.0,78.84935209900175,73.44139553625857,362.2015512878222
6197.0,65.77,3.0,6140.060934499183,61.56006447006912,97.90648846070523,73.0,80.92467604950087,73.22069776812928,364.6007756439111
6449.0,78.95,0.0,6294.530467249591,70.25503223503456,48.95324423035262,75.0,84.96233802475044,74.11034888406465,365.3003878219556
6607.0,80.36,0.0,6450.765233624796,75.30751611751728,24.47662211517631,79.0,84.98116901237522,76.55517444203232,366.1501939109778
6641.0,79.38,0.0,6545.882616812398,77.34375805875864,12.238311057588154,77.0,82.99058450618762,76.77758722101616,367.5750969554889
6395.0,70.31,1.0,6470.441308406199,73.82687902937931,6.619155528794077,80.0,82.49529225309381,78.38879361050809,355.28754847774445
5720.0,56.77,166.0,6095.2206542031,65.29843951468966,86.30957776439703,76.0,82.2476461265469,77.19439680525404,345.6437742388722
5457.0,53.49,971.0,5776.11032710155,59.39421975734483,528.6547888821985,75.0,81.62382306327345,76.09719840262701,339.8218871194361
4845.0,45.92,1748.0,5310.555163550775,52.657109878672415,1138.3273944410994,72.0,81.31191153163672,74.04859920131351,318.410943559718
4589.0,43.7,2709.0,4949.777581775387,48.17855493933621,1923.6636972205497,72.0,81.15595576581836,73.02429960065675,305.705471779859
4223.0,42.91,3132.0,4586.388790887693,45.5442774696681,2527.831848610275,73.0,81.07797788290918,73.01214980032837,298.8527358899295
4248.0,42.15,3180.0,4417.194395443847,43.84713873483405,2853.915924305137,69.0,80.53898894145459,71.00607490016418,295.42636794496474
4204.0,42.73,3358.0,4310.597197721923,43.28856936741703,3105.9579621525686,69.0,80.7694944707273,70.00303745008209,292.7131839724824
4138.0,45.02,3224.0,4224.298598860962,44.15428468370851,3164.978981076284,71.0,80.88474723536365,70.50151872504105,292.3565919862412
4558.0,50.41,1859.0,4391.149299430481,47.282142341854254,2511.989490538142,71.0,80.44237361768182,70.75075936252053,294.1782959931206
5522.0,66.58,402.0,4956.57464971524,56.931071170927126,1456.994745269071,73.0,80.72118680884091,71.87537968126026,317.5891479965603
6111.0,78.3,1.0,5533.78732485762,67.61553558546356,728.9973726345355,69.0,85.36059340442046,70.43768984063013,337.29457399828016
6052.0,85.84,2.0,5792.89366242881,76.72776779273178,365.49868631726775,69.0,87.68029670221023,69.71884492031506,341.1472869991401
5501.0,89.11,96.0,5646.946831214405,82.91888389636588,230.74934315863388,69.0,89.34014835110511,69.35942246015753,353.07364349957004
5460.0,85.59,110.0,5553.473415607203,84.25444194818294,170.37467157931695,75.0,89.67007417555256,72.17971123007877,353.536821749785
5816.0,78.55,220.0,5684.736707803601,81.40222097409148,195.18733578965848,76.0,89.83503708777627,74.08985561503938,360.26841087489254
